URI,rdf-schema#label,rdf-schema#comment,assembly_label,assembly,automobilePlatform_label,automobilePlatform,bodyStyle_label,bodyStyle,class_label,class,designCompany_label,designCompany,designer_label,designer,engine_label,engine,fuelCapacity,height,layout_label,layout,length,manufacturer_label,manufacturer,modelEndYear,modelStartYear,parentCompany_label,parentCompany,predecessor_label,predecessor,productionEndDate,productionEndYear,productionStartDate,productionStartYear,relatedMeanOfTransportation_label,relatedMeanOfTransportation,sales_label,sales,successor_label,successor,thumbnail_label,thumbnail,transmission,variantOf_label,variantOf,vehicle_label,vehicle,weight,wheelbase,width,point,22-rdf-syntax-ns#type_label,22-rdf-syntax-ns#type,wgs84_pos#lat,wgs84_pos#long,depiction_label,depiction,name
http://dbpedia.org/resource/Lotus_Exige__xige_GT3__1,NULL,NULL,{England|Hethel|Norfolk},{http://dbpedia.org/resource/England|http://dbpedia.org/resource/Hethel|http://dbpedia.org/resource/Norfolk},NULL,NULL,Coupé,http://dbpedia.org/resource/Coup%C3%A9,Sports car,http://dbpedia.org/resource/Sports_car,NULL,NULL,NULL,NULL,Lotus_Exige__xige_GT3__1__1,http://dbpedia.org/resource/Lotus_Exige__xige_GT3__1__1,NULL,1.12776,Rear mid-engine rear-wheel-drive layout,"http://dbpedia.org/resource/Rear_mid-engine,_rear-wheel-drive_layout",3.90652,NULL,NULL,NULL,NULL,NULL,NULL,Lotus Elise,http://dbpedia.org/resource/Lotus_Elise,NULL,NULL,NULL,NULL,Lotus Elise,http://dbpedia.org/resource/Lotus_Elise,NULL,NULL,NULL,NULL,NULL,NULL,6-speed manual,Lotus Exige,http://dbpedia.org/resource/Lotus_Exige,NULL,NULL,929880.0,NULL,1.82626,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,Exige GT3
http://dbpedia.org/resource/Buick_LeSabre,Buick LeSabre,The Buick LeSabre is a full-size luxury car made by the Buick division of General Motors from 1959-2005. For many years the LeSabre was considered the entry level full-size Buick carrying the lowest base price in the Buick lineup. Prior to 1959 that position had been held by the full-size Buick Special model; in 1959 the LeSabre replaced the Special a nameplate that was reintroduced in 1961 for Buick's line of compact cars.,NULL,NULL,NULL,NULL,NULL,NULL,Full-size car,http://dbpedia.org/resource/Full-size_car,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,General Motors,http://dbpedia.org/resource/General_Motors,2005-01-01T00:00:00+02:00,1959-01-01T00:00:00+02:00,NULL,NULL,Buick Special,http://dbpedia.org/resource/Buick_Special,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Buick Lucerne,http://dbpedia.org/resource/Buick_Lucerne,200px-00-05_Buick_LeSabre_1.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/00-05_Buick_LeSabre_1.jpg/200px-00-05_Buick_LeSabre_1.jpg,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,00-05_Buick_LeSabre_1.jpg,http://upload.wikimedia.org/wikipedia/commons/d/d3/00-05_Buick_LeSabre_1.jpg,Buick LeSabre
http://dbpedia.org/resource/Buick_LeSabre__First_generation__1,NULL,NULL,NULL,NULL,GM B platform,http://dbpedia.org/resource/GM_B_platform,{Convertible|Hardtop|Sedan (automobile)|Station wagon},{http://dbpedia.org/resource/Convertible|http://dbpedia.org/resource/Hardtop|http://dbpedia.org/resource/Sedan_(automobile)|http://dbpedia.org/resource/Station_wagon},NULL,NULL,NULL,NULL,NULL,NULL,Buick_LeSabre__First_generation__1__1,http://dbpedia.org/resource/Buick_LeSabre__First_generation__1__1,NULL,NULL,Front-engine rear-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_rear-wheel-drive_layout",NULL,NULL,NULL,1960-01-01T00:00:00+02:00,1959-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{2-speed automatic|3-speed manual},Buick LeSabre,http://dbpedia.org/resource/Buick_LeSabre,NULL,NULL,NULL,NULL,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,First generation
http://dbpedia.org/resource/Buick_LeSabre__Second_generation__1,NULL,NULL,NULL,NULL,GM B platform,http://dbpedia.org/resource/GM_B_platform,{Convertible|Hardtop|Sedan (automobile)|Station wagon},{http://dbpedia.org/resource/Convertible|http://dbpedia.org/resource/Hardtop|http://dbpedia.org/resource/Sedan_(automobile)|http://dbpedia.org/resource/Station_wagon},NULL,NULL,NULL,NULL,NULL,NULL,Buick_LeSabre__Second_generation__1__1,http://dbpedia.org/resource/Buick_LeSabre__Second_generation__1__1,NULL,NULL,Front-engine rear-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_rear-wheel-drive_layout",NULL,NULL,NULL,1964-01-01T00:00:00+02:00,1961-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{2-speed automatic|3-speed automatic|4-speed manual},Buick LeSabre,http://dbpedia.org/resource/Buick_LeSabre,NULL,NULL,NULL,NULL,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,Second generation
http://dbpedia.org/resource/Buick_LeSabre__Third_generation__1,NULL,NULL,NULL,NULL,GM B platform,http://dbpedia.org/resource/GM_B_platform,{Convertible|Hardtop|Sedan (automobile)},{http://dbpedia.org/resource/Convertible|http://dbpedia.org/resource/Hardtop|http://dbpedia.org/resource/Sedan_(automobile)},NULL,NULL,NULL,NULL,NULL,NULL,{Buick_LeSabre__Third_generation__1__1|Buick_LeSabre__Third_generation__1__2|Buick_LeSabre__Third_generation__1__3|Buick_LeSabre__Third_generation__1__4},{http://dbpedia.org/resource/Buick_LeSabre__Third_generation__1__1|http://dbpedia.org/resource/Buick_LeSabre__Third_generation__1__2|http://dbpedia.org/resource/Buick_LeSabre__Third_generation__1__3|http://dbpedia.org/resource/Buick_LeSabre__Third_generation__1__4},NULL,NULL,Front-engine rear-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_rear-wheel-drive_layout",NULL,NULL,NULL,1970-01-01T00:00:00+02:00,1965-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{Chevrolet Bel Air|Chevrolet Caprice|Chevrolet Impala|Pontiac Bonneville|Pontiac Catalina|Pontiac Parisienne},{http://dbpedia.org/resource/Chevrolet_Bel_Air|http://dbpedia.org/resource/Chevrolet_Caprice|http://dbpedia.org/resource/Chevrolet_Impala|http://dbpedia.org/resource/Pontiac_Bonneville|http://dbpedia.org/resource/Pontiac_Catalina|http://dbpedia.org/resource/Pontiac_Parisienne},NULL,NULL,NULL,NULL,NULL,NULL,{2-speed ST-300 automatic|3-speed ST-400 automatic|3-speed TH-350 automatic},Buick LeSabre,http://dbpedia.org/resource/Buick_LeSabre,NULL,NULL,NULL,NULL,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,Third generation
http://dbpedia.org/resource/Buick_LeSabre__Fourth_generation__1,NULL,NULL,NULL,NULL,GM B platform,http://dbpedia.org/resource/GM_B_platform,{Convertible|Hardtop|Sedan (automobile)},{http://dbpedia.org/resource/Convertible|http://dbpedia.org/resource/Hardtop|http://dbpedia.org/resource/Sedan_(automobile)},NULL,NULL,NULL,NULL,NULL,NULL,{Buick_LeSabre__Fourth_generation__1__1|Buick_LeSabre__Fourth_generation__1__2|Buick_LeSabre__Fourth_generation__1__3},{http://dbpedia.org/resource/Buick_LeSabre__Fourth_generation__1__1|http://dbpedia.org/resource/Buick_LeSabre__Fourth_generation__1__2|http://dbpedia.org/resource/Buick_LeSabre__Fourth_generation__1__3},NULL,NULL,Front-engine rear-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_rear-wheel-drive_layout",NULL,NULL,NULL,1976-01-01T00:00:00+02:00,1971-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{Chevrolet Bel Air|Chevrolet Caprice|Chevrolet Impala|Oldsmobile 88|Pontiac Bonneville|Pontiac Catalina|Pontiac Parisienne},{http://dbpedia.org/resource/Chevrolet_Bel_Air|http://dbpedia.org/resource/Chevrolet_Caprice|http://dbpedia.org/resource/Chevrolet_Impala|http://dbpedia.org/resource/Oldsmobile_88|http://dbpedia.org/resource/Pontiac_Bonneville|http://dbpedia.org/resource/Pontiac_Catalina|http://dbpedia.org/resource/Pontiac_Parisienne},NULL,NULL,NULL,NULL,NULL,NULL,3-speed automatic,Buick LeSabre,http://dbpedia.org/resource/Buick_LeSabre,NULL,NULL,NULL,NULL,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,Fourth generation
http://dbpedia.org/resource/Buick_LeSabre__Fifth_generation__1,NULL,NULL,NULL,NULL,GM B platform,http://dbpedia.org/resource/GM_B_platform,{Coupé|Sedan (automobile)|Station wagon},{http://dbpedia.org/resource/Coup%C3%A9|http://dbpedia.org/resource/Sedan_(automobile)|http://dbpedia.org/resource/Station_wagon},NULL,NULL,NULL,NULL,NULL,NULL,{Buick_LeSabre__Fifth_generation__1__1|Buick_LeSabre__Fifth_generation__1__2|Buick_LeSabre__Fifth_generation__1__3|Buick_LeSabre__Fifth_generation__1__4|Buick_LeSabre__Fifth_generation__1__5|Buick_LeSabre__Fifth_generation__1__6|Buick_LeSabre__Fifth_generation__1__7},{http://dbpedia.org/resource/Buick_LeSabre__Fifth_generation__1__1|http://dbpedia.org/resource/Buick_LeSabre__Fifth_generation__1__2|http://dbpedia.org/resource/Buick_LeSabre__Fifth_generation__1__3|http://dbpedia.org/resource/Buick_LeSabre__Fifth_generation__1__4|http://dbpedia.org/resource/Buick_LeSabre__Fifth_generation__1__5|http://dbpedia.org/resource/Buick_LeSabre__Fifth_generation__1__6|http://dbpedia.org/resource/Buick_LeSabre__Fifth_generation__1__7},NULL,NULL,Front-engine rear-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_rear-wheel-drive_layout",NULL,NULL,NULL,1985-01-01T00:00:00+02:00,1977-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{Buick Estate|Chevrolet Caprice|Chevrolet Impala|Oldsmobile 88|Oldsmobile Custom Cruiser|Pontiac Bonneville|Pontiac Catalina|Pontiac Parisienne|Pontiac Safari},{http://dbpedia.org/resource/Buick_Estate|http://dbpedia.org/resource/Chevrolet_Caprice|http://dbpedia.org/resource/Chevrolet_Impala|http://dbpedia.org/resource/Oldsmobile_88|http://dbpedia.org/resource/Oldsmobile_Custom_Cruiser|http://dbpedia.org/resource/Pontiac_Bonneville|http://dbpedia.org/resource/Pontiac_Catalina|http://dbpedia.org/resource/Pontiac_Parisienne|http://dbpedia.org/resource/Pontiac_Safari},NULL,NULL,NULL,NULL,NULL,NULL,{3-speed Turbo-Hydramatic automatic|4-speed THM200-4R automatic},Buick LeSabre,http://dbpedia.org/resource/Buick_LeSabre,NULL,NULL,NULL,NULL,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,Fifth generation
http://dbpedia.org/resource/Buick_LeSabre__Sixth_generation__1,NULL,NULL,{Flint Michigan|United States},"{http://dbpedia.org/resource/Flint,_Michigan|http://dbpedia.org/resource/United_States}",GM H platform,http://dbpedia.org/resource/GM_H_platform,{Coupé|Sedan (automobile)},{http://dbpedia.org/resource/Coup%C3%A9|http://dbpedia.org/resource/Sedan_(automobile)},NULL,NULL,NULL,NULL,NULL,NULL,{Buick_LeSabre__Sixth_generation__1__1|Buick_LeSabre__Sixth_generation__1__2|Buick_LeSabre__Sixth_generation__1__3},{http://dbpedia.org/resource/Buick_LeSabre__Sixth_generation__1__1|http://dbpedia.org/resource/Buick_LeSabre__Sixth_generation__1__2|http://dbpedia.org/resource/Buick_LeSabre__Sixth_generation__1__3},NULL,1.40716,Front-engine front-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_front-wheel-drive_layout",4.9911,NULL,NULL,1991-01-01T00:00:00+02:00,1986-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{Oldsmobile 88|Pontiac Bonneville},{http://dbpedia.org/resource/Oldsmobile_88|http://dbpedia.org/resource/Pontiac_Bonneville},NULL,NULL,NULL,NULL,NULL,NULL,4-speed 4T60 automatic,Buick LeSabre,http://dbpedia.org/resource/Buick_LeSabre,NULL,NULL,NULL,2.81432,1.8288,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,Sixth generation
http://dbpedia.org/resource/Buick_LeSabre__Seventh_generation__1,NULL,NULL,{Flint Michigan|United States},"{http://dbpedia.org/resource/Flint,_Michigan|http://dbpedia.org/resource/United_States}",GM H platform (FWD),http://dbpedia.org/resource/GM_H_platform_(FWD),Sedan (automobile),http://dbpedia.org/resource/Sedan_(automobile),NULL,NULL,NULL,NULL,NULL,NULL,{Buick_LeSabre__Seventh_generation__1__1|Buick_LeSabre__Seventh_generation__1__2},{http://dbpedia.org/resource/Buick_LeSabre__Seventh_generation__1__1|http://dbpedia.org/resource/Buick_LeSabre__Seventh_generation__1__2},NULL,1.41478,Front-engine front-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_front-wheel-drive_layout",5.08,NULL,NULL,1999-01-01T00:00:00+02:00,1992-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{Oldsmobile 88|Pontiac Bonneville},{http://dbpedia.org/resource/Oldsmobile_88|http://dbpedia.org/resource/Pontiac_Bonneville},NULL,NULL,NULL,NULL,NULL,NULL,{4-speed 4T60-E automatic|4-speed 4T65-E automatic},Buick LeSabre,http://dbpedia.org/resource/Buick_LeSabre,NULL,NULL,NULL,2.81432,1.90246,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,Seventh generation
http://dbpedia.org/resource/Buick_LeSabre__ighth_generation__1,NULL,NULL,{Hamtramck Michigan|Lake Orion Michigan|United States},"{http://dbpedia.org/resource/Hamtramck,_Michigan|http://dbpedia.org/resource/Lake_Orion,_Michigan|http://dbpedia.org/resource/United_States}",GM H platform (FWD),http://dbpedia.org/resource/GM_H_platform_(FWD),Sedan (automobile),http://dbpedia.org/resource/Sedan_(automobile),NULL,NULL,NULL,NULL,NULL,NULL,Buick_LeSabre__ighth_generation__1__1,http://dbpedia.org/resource/Buick_LeSabre__ighth_generation__1__1,NULL,1.4478,Front-engine front-wheel-drive layout,"http://dbpedia.org/resource/Front-engine,_front-wheel-drive_layout",5.08,NULL,NULL,2005-01-01T00:00:00+02:00,2000-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,{Buick Riviera|Oldsmobile Aurora|Pontiac Bonneville},{http://dbpedia.org/resource/Buick_Riviera|http://dbpedia.org/resource/Oldsmobile_Aurora|http://dbpedia.org/resource/Pontiac_Bonneville},NULL,NULL,NULL,NULL,NULL,NULL,4-speed 4T65-E automatic,Buick LeSabre,http://dbpedia.org/resource/Buick_LeSabre,NULL,NULL,NULL,2.84988,1.8669,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,Eighth generation
http://dbpedia.org/resource/Ferrari_348,Ferrari 348,The Ferrari 348 is a mid-engined rear-wheel-drive V8-powered 2-seat sports car by Ferrari S.p.A.  replacing the 328 in 1989 and continuing until 1995.,{Italy|Maranello},{http://dbpedia.org/resource/Italy|http://dbpedia.org/resource/Maranello},NULL,NULL,{Berlinetta|Roadster (automobile)|Targa top},{http://dbpedia.org/resource/Berlinetta|http://dbpedia.org/resource/Roadster_(automobile)|http://dbpedia.org/resource/Targa_top},Sports car,http://dbpedia.org/resource/Sports_car,Pininfarina,http://dbpedia.org/resource/Pininfarina,Pininfarina,http://dbpedia.org/resource/Pininfarina,Ferrari_348__1,http://dbpedia.org/resource/Ferrari_348__1,NULL,1.17,Rear mid-engine rear-wheel-drive layout,"http://dbpedia.org/resource/Rear_mid-engine,_rear-wheel-drive_layout",4.23418,Ferrari,http://dbpedia.org/resource/Ferrari,1995-01-01T00:00:00+02:00,1989-01-01T00:00:00+02:00,NULL,NULL,Ferrari 328,http://dbpedia.org/resource/Ferrari_328,NULL,NULL,NULL,NULL,Ferrari Mondial,http://dbpedia.org/resource/Ferrari_Mondial,NULL,NULL,Ferrari F355,http://dbpedia.org/resource/Ferrari_F355,200px-Ferrari348.jpg,http://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Ferrari348.jpg/200px-Ferrari348.jpg,5-speed manual,NULL,NULL,NULL,NULL,1.393e+06,2.44856,1.894,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,Ferrari348.jpg,http://upload.wikimedia.org/wikipedia/commons/b/b3/Ferrari348.jpg,Ferrari 348
http://dbpedia.org/resource/Plymouth_Fury__First_generation__1,NULL,NULL,NULL,NULL,NULL,NULL,{Convertible|Coupé|Sedan (automobile)|Station wagon},{http://dbpedia.org/resource/Convertible|http://dbpedia.org/resource/Coup%C3%A9|http://dbpedia.org/resource/Sedan_(automobile)|http://dbpedia.org/resource/Station_wagon},NULL,NULL,NULL,NULL,NULL,NULL,{Plymouth_Fury__First_generation__1__1|Plymouth_Fury__First_generation__1__2|Plymouth_Fury__First_generation__1__3|Plymouth_Fury__First_generation__1__4},{http://dbpedia.org/resource/Plymouth_Fury__First_generation__1__1|http://dbpedia.org/resource/Plymouth_Fury__First_generation__1__2|http://dbpedia.org/resource/Plymouth_Fury__First_generation__1__3|http://dbpedia.org/resource/Plymouth_Fury__First_generation__1__4},NULL,NULL,NULL,NULL,NULL,NULL,NULL,1959-01-01T00:00:00+02:00,1959-01-01T00:00:00+02:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Plymouth Fury,http://dbpedia.org/resource/Plymouth_Fury,NULL,NULL,NULL,NULL,NULL,NULL,{automobile|mean of transportation|Product|owl#Thing},{http://dbpedia.org/ontology/Automobile|http://dbpedia.org/ontology/MeanOfTransportation|http://schema.org/Product|http://www.w3.org/2002/07/owl#Thing},NULL,NULL,NULL,NULL,First generation
