,C/A,UNIT,SCP,DATEn,TIMEn,DESCn,ENTRIESn,EXITSn,EXITSn_hourly
1877,A013,R081,01-03-00,05-27-11,04:00:00,REGULAR,963642,1176835,17.0
1878,A013,R081,01-03-00,05-27-11,08:00:00,REGULAR,963678,1176986,151.0
1879,A013,R081,01-03-00,05-27-11,12:00:00,REGULAR,963769,1177496,510.0
1880,A013,R081,01-03-00,05-27-11,16:00:00,REGULAR,964159,1177849,353.0
1881,A013,R081,01-03-00,05-27-11,20:00:00,REGULAR,964626,1178363,514.0
1882,A013,R081,01-03-01,05-21-11,00:00:00,REGULAR,1459942,808376,-369987.0
1883,A013,R081,01-03-01,05-21-11,04:00:00,REGULAR,1460064,808395,19.0
1884,A013,R081,01-03-01,05-21-11,08:00:00,REGULAR,1460098,808420,25.0
1885,A013,R081,01-03-01,05-21-11,12:00:00,REGULAR,1460178,808531,111.0
1886,A013,R081,01-03-01,05-21-11,16:00:00,REGULAR,1460390,808731,200.0
1887,A013,R081,01-03-01,05-21-11,20:00:00,REGULAR,1460732,809005,274.0
1888,A013,R081,01-03-01,05-22-11,00:00:00,REGULAR,1461112,809082,77.0
1889,A013,R081,01-03-01,05-22-11,04:00:00,REGULAR,1461231,809094,12.0
1890,A013,R081,01-03-01,05-22-11,08:00:00,REGULAR,1461262,809110,16.0
1891,A013,R081,01-03-01,05-22-11,12:00:00,REGULAR,1461347,809199,89.0
1892,A013,R081,01-03-01,05-22-11,16:00:00,REGULAR,1461584,809352,153.0
1893,A013,R081,01-03-01,05-22-11,20:00:00,REGULAR,1461928,809505,153.0
1894,A013,R081,01-03-01,05-23-11,00:00:00,REGULAR,1462220,809575,70.0
1895,A013,R081,01-03-01,05-23-11,04:00:00,REGULAR,1462273,809580,5.0
1896,A013,R081,01-03-01,05-23-11,04:00:00,RECOVR,1462273,809580,0.0
1897,A013,R081,01-03-01,05-23-11,08:00:00,AUD,1462296,809702,122.0
1898,A013,R081,01-03-01,05-23-11,12:00:00,REGULAR,1462429,810131,429.0
1899,A013,R081,01-03-01,05-23-11,16:00:00,REGULAR,1462724,810271,140.0
1900,A013,R081,01-03-01,05-23-11,20:00:00,REGULAR,1463568,810462,191.0
1901,A013,R081,01-03-01,05-24-11,00:00:00,REGULAR,1463879,810516,54.0
1902,A013,R081,01-03-01,05-24-11,04:00:00,REGULAR,1463942,810520,4.0
1903,A013,R081,01-03-01,05-24-11,08:00:00,REGULAR,1463978,810656,136.0
1904,A013,R081,01-03-01,05-24-11,12:00:00,REGULAR,1464118,811140,484.0
1905,A013,R081,01-03-01,05-24-11,16:00:00,RECOVR,1464431,811305,165.0
1906,A013,R081,01-03-01,05-24-11,20:00:00,RECOVR,1465270,811532,227.0
1907,A013,R081,01-03-01,05-25-11,00:00:00,AUD,1465693,811597,65.0
1908,A013,R081,01-03-01,05-25-11,04:00:00,REGULAR,1465756,811604,7.0
1909,A013,R081,01-03-01,05-25-11,08:00:00,REGULAR,1465792,811765,161.0
1910,A013,R081,01-03-01,05-25-11,12:00:00,REGULAR,1465929,812220,455.0
1911,A013,R081,01-03-01,05-25-11,16:00:00,REGULAR,1466256,812395,175.0
1912,A013,R081,01-03-01,05-25-11,20:00:00,REGULAR,1467109,812602,207.0
1913,A013,R081,01-03-01,05-26-11,00:00:00,REGULAR,1467529,812653,51.0
1914,A013,R081,01-03-01,05-26-11,04:00:00,REGULAR,1467586,812658,5.0
1915,A013,R081,01-03-01,05-26-11,08:00:00,REGULAR,1467623,812803,145.0
1916,A013,R081,01-03-01,05-26-11,11:36:21,DOOR,1467738,813207,404.0
1917,A013,R081,01-03-01,05-26-11,11:37:10,OPEN,1467738,813207,0.0
1918,A013,R081,01-03-01,05-26-11,11:39:06,DOOR,1467738,813207,0.0
1919,A013,R081,01-03-01,05-26-11,11:49:53,OPEN,1467741,813210,3.0
1920,A013,R081,01-03-01,05-26-11,12:00:00,DOOR,1467748,813223,13.0
1921,A013,R081,01-03-01,05-26-11,16:00:00,OPEN,1468085,813407,184.0
1922,A013,R081,01-03-01,05-26-11,20:00:00,REGULAR,1468934,813631,224.0
1923,A013,R081,01-03-01,05-27-11,00:00:00,REGULAR,1469344,813718,87.0
1924,A013,R081,01-03-01,05-27-11,04:00:00,REGULAR,1469433,813725,7.0
1925,A013,R081,01-03-01,05-27-11,08:00:00,REGULAR,1469464,813811,86.0
1926,A013,R081,01-03-01,05-27-11,12:00:00,REGULAR,1469598,814169,358.0
1927,A013,R081,01-03-01,05-27-11,16:00:00,REGULAR,1470050,814323,154.0
1928,A013,R081,01-03-01,05-27-11,20:00:00,REGULAR,1470654,814531,208.0
1929,A013,R081,01-03-02,05-21-11,00:00:00,REGULAR,4751832,2217565,1403034.0
1930,A013,R081,01-03-02,05-21-11,04:00:00,REGULAR,4752001,2217586,21.0
1931,A013,R081,01-03-02,05-21-11,08:00:00,REGULAR,4752058,2217639,53.0
1932,A013,R081,01-03-02,05-21-11,12:00:00,REGULAR,4752187,2217781,142.0
1933,A013,R081,01-03-02,05-21-11,16:00:00,REGULAR,4752493,2217984,203.0
1934,A013,R081,01-03-02,05-21-11,20:00:00,REGULAR,4753060,2218214,230.0
1935,A013,R081,01-03-02,05-22-11,00:00:00,REGULAR,4753554,2218270,56.0
1936,A013,R081,01-03-02,05-22-11,04:00:00,REGULAR,4753709,2218283,13.0
1937,A013,R081,01-03-02,05-22-11,08:00:00,REGULAR,4753749,2218315,32.0
1938,A013,R081,01-03-02,05-22-11,12:00:00,REGULAR,4753863,2218470,155.0
1939,A013,R081,01-03-02,05-22-11,16:00:00,REGULAR,4754235,2218645,175.0
1940,A013,R081,01-03-02,05-22-11,20:00:00,REGULAR,4754758,2218816,171.0
1941,A013,R081,01-03-02,05-23-11,00:00:00,REGULAR,4755176,2218879,63.0
1942,A013,R081,01-03-02,05-23-11,04:00:00,REGULAR,4755277,2218884,5.0
1943,A013,R081,01-03-02,05-23-11,04:00:00,RECOVR,4755277,2218884,0.0
1944,A013,R081,01-03-02,05-23-11,08:00:00,AUD,4755342,2219082,198.0
1945,A013,R081,01-03-02,05-23-11,12:00:00,REGULAR,4755581,2219636,554.0
1946,A013,R081,01-03-02,05-23-11,16:00:00,REGULAR,4756051,2219825,189.0
1947,A013,R081,01-03-02,05-23-11,20:00:00,REGULAR,4757196,2219983,158.0
1948,A013,R081,01-03-02,05-24-11,00:00:00,REGULAR,4757665,2220026,43.0
1949,A013,R081,01-03-02,05-24-11,04:00:00,REGULAR,4757761,2220030,4.0
1950,A013,R081,01-03-02,05-24-11,08:00:00,REGULAR,4757818,2220230,200.0
1951,A013,R081,01-03-02,05-24-11,12:00:00,REGULAR,4758050,2220771,541.0
1952,A013,R081,01-03-02,05-24-11,16:00:00,RECOVR,4758463,2220963,192.0
1953,A013,R081,01-03-02,05-24-11,20:00:00,RECOVR,4759650,2221201,238.0
1954,A013,R081,01-03-02,05-25-11,00:00:00,AUD,4760243,2221256,55.0
1955,A013,R081,01-03-02,05-25-11,04:00:00,REGULAR,4760313,2221262,6.0
1956,A013,R081,01-03-02,05-25-11,08:00:00,REGULAR,4760378,2221439,177.0
1957,A013,R081,01-03-02,05-25-11,12:00:00,REGULAR,4760633,2221961,522.0
1958,A013,R081,01-03-02,05-25-11,16:00:00,REGULAR,4761121,2222192,231.0
1959,A013,R081,01-03-02,05-25-11,20:00:00,REGULAR,4762294,2222408,216.0
1960,A013,R081,01-03-02,05-26-11,00:00:00,REGULAR,4762897,2222473,65.0
1961,A013,R081,01-03-02,05-26-11,04:00:00,REGULAR,4762976,2222478,5.0
1962,A013,R081,01-03-02,05-26-11,08:00:00,REGULAR,4763033,2222658,180.0
1963,A013,R081,01-03-02,05-26-11,11:51:25,DOOR,4763262,2223159,501.0
1964,A013,R081,01-03-02,05-26-11,11:51:46,OPEN,4763262,2223159,0.0
1965,A013,R081,01-03-02,05-26-11,12:00:00,DOOR,4763263,2223160,1.0
1966,A013,R081,01-03-02,05-26-11,16:00:00,OPEN,4763730,2223397,237.0
1967,A013,R081,01-03-02,05-26-11,20:00:00,REGULAR,4764859,2223650,253.0
1968,A013,R081,01-03-02,05-27-11,00:00:00,REGULAR,4765463,2223721,71.0
1969,A013,R081,01-03-02,05-27-11,04:00:00,REGULAR,4765560,2223731,10.0
1970,A013,R081,01-03-02,05-27-11,08:00:00,REGULAR,4765629,2223892,161.0
1971,A013,R081,01-03-02,05-27-11,12:00:00,REGULAR,4765838,2224332,440.0
1972,A013,R081,01-03-02,05-27-11,16:00:00,REGULAR,4766526,2224538,206.0
1973,A013,R081,01-03-02,05-27-11,20:00:00,REGULAR,4767346,2224757,219.0
1974,A013,R081,01-05-00,05-21-11,00:00:00,REGULAR,940,0,-2224757.0
1975,A013,R081,01-05-00,05-21-11,04:00:00,REGULAR,940,0,0.0
1976,A013,R081,01-05-00,05-21-11,08:00:00,REGULAR,940,0,0.0
1977,A013,R081,01-05-00,05-21-11,12:00:00,REGULAR,940,0,0.0
1978,A013,R081,01-05-00,05-21-11,16:00:00,REGULAR,940,0,0.0
1979,A013,R081,01-05-00,05-21-11,20:00:00,REGULAR,940,0,0.0
1980,A013,R081,01-05-00,05-22-11,00:00:00,REGULAR,940,0,0.0
1981,A013,R081,01-05-00,05-22-11,04:00:00,REGULAR,940,0,0.0
1982,A013,R081,01-05-00,05-22-11,08:00:00,REGULAR,940,0,0.0
1983,A013,R081,01-05-00,05-22-11,12:00:00,REGULAR,940,0,0.0
1984,A013,R081,01-05-00,05-22-11,16:00:00,REGULAR,940,0,0.0
1985,A013,R081,01-05-00,05-22-11,20:00:00,REGULAR,940,0,0.0
1986,A013,R081,01-05-00,05-23-11,00:00:00,REGULAR,940,0,0.0
1987,A013,R081,01-05-00,05-23-11,04:00:00,REGULAR,940,0,0.0
1988,A013,R081,01-05-00,05-23-11,08:00:00,REGULAR,940,0,0.0
1989,A013,R081,01-05-00,05-23-11,12:00:00,REGULAR,940,0,0.0
1990,A013,R081,01-05-00,05-23-11,16:00:00,REGULAR,940,0,0.0
1991,A013,R081,01-05-00,05-23-11,20:00:00,REGULAR,940,0,0.0
1992,A013,R081,01-05-00,05-24-11,00:00:00,REGULAR,940,0,0.0
1993,A013,R081,01-05-00,05-24-11,04:00:00,REGULAR,940,0,0.0
1994,A013,R081,01-05-00,05-24-11,08:00:00,REGULAR,940,0,0.0
1995,A013,R081,01-05-00,05-24-11,12:00:00,REGULAR,940,0,0.0
1996,A013,R081,01-05-00,05-24-11,16:00:00,RECOVR,941,0,0.0
1997,A013,R081,01-05-00,05-24-11,20:00:00,AUD,941,0,0.0
1998,A013,R081,01-05-00,05-25-11,00:00:00,REGULAR,941,0,0.0
1999,A013,R081,01-05-00,05-25-11,04:00:00,REGULAR,941,0,0.0
2000,A013,R081,01-05-00,05-25-11,04:00:00,RECOVR,941,0,0.0
2001,A013,R081,01-05-00,05-25-11,08:00:00,AUD,941,0,0.0
2002,A013,R081,01-05-00,05-25-11,12:00:00,REGULAR,941,0,0.0
2003,A013,R081,01-05-00,05-25-11,16:00:00,REGULAR,941,0,0.0
2004,A013,R081,01-05-00,05-25-11,20:00:00,REGULAR,941,0,0.0
2005,A013,R081,01-05-00,05-26-11,00:00:00,REGULAR,941,0,0.0
2006,A013,R081,01-05-00,05-26-11,04:00:00,REGULAR,941,0,0.0
2007,A013,R081,01-05-00,05-26-11,08:00:00,REGULAR,941,0,0.0
2008,A013,R081,01-05-00,05-26-11,12:00:00,REGULAR,942,0,0.0
2009,A013,R081,01-05-00,05-26-11,12:34:32,DOOR,943,0,0.0
2010,A013,R081,01-05-00,05-26-11,12:52:59,OPEN,943,0,0.0
2011,A013,R081,01-05-00,05-26-11,12:53:01,DOOR,943,0,0.0
2012,A013,R081,01-05-00,05-26-11,16:00:00,OPEN,945,0,0.0
2013,A013,R081,01-05-00,05-26-11,20:00:00,DOOR,945,0,0.0
2014,A013,R081,01-05-00,05-27-11,00:00:00,REGULAR,945,0,0.0
2015,A013,R081,01-05-00,05-27-11,04:00:00,REGULAR,945,0,0.0
2016,A013,R081,01-05-00,05-27-11,08:00:00,REGULAR,945,0,0.0
2017,A013,R081,01-05-00,05-27-11,12:00:00,REGULAR,945,0,0.0
2018,A013,R081,01-05-00,05-27-11,16:00:00,REGULAR,945,0,0.0
2019,A013,R081,01-05-00,05-27-11,20:00:00,REGULAR,945,0,0.0
2020,A013,R081,01-05-01,05-21-11,00:00:00,REGULAR,0,51,51.0
2021,A013,R081,01-05-01,05-21-11,04:00:00,REGULAR,0,51,0.0
2022,A013,R081,01-05-01,05-21-11,08:00:00,REGULAR,0,51,0.0
2023,A013,R081,01-05-01,05-21-11,12:00:00,REGULAR,0,51,0.0
2024,A013,R081,01-05-01,05-21-11,16:00:00,REGULAR,0,51,0.0
2025,A013,R081,01-05-01,05-21-11,20:00:00,REGULAR,0,51,0.0
2026,A013,R081,01-05-01,05-22-11,00:00:00,REGULAR,0,51,0.0
2027,A013,R081,01-05-01,05-22-11,04:00:00,REGULAR,0,51,0.0
2028,A013,R081,01-05-01,05-22-11,08:00:00,REGULAR,0,51,0.0
2029,A013,R081,01-05-01,05-22-11,12:00:00,REGULAR,0,51,0.0
2030,A013,R081,01-05-01,05-22-11,16:00:00,REGULAR,0,51,0.0
2031,A013,R081,01-05-01,05-22-11,20:00:00,REGULAR,0,51,0.0
2032,A013,R081,01-05-01,05-23-11,00:00:00,REGULAR,0,51,0.0
2033,A013,R081,01-05-01,05-23-11,04:00:00,REGULAR,0,51,0.0
2034,A013,R081,01-05-01,05-23-11,08:00:00,REGULAR,0,51,0.0
2035,A013,R081,01-05-01,05-23-11,12:00:00,REGULAR,0,51,0.0
2036,A013,R081,01-05-01,05-23-11,16:00:00,REGULAR,0,51,0.0
2037,A013,R081,01-05-01,05-23-11,20:00:00,REGULAR,0,51,0.0
2038,A013,R081,01-05-01,05-24-11,00:00:00,REGULAR,0,51,0.0
2039,A013,R081,01-05-01,05-24-11,04:00:00,REGULAR,0,51,0.0
2040,A013,R081,01-05-01,05-24-11,08:00:00,REGULAR,0,51,0.0
2041,A013,R081,01-05-01,05-24-11,12:00:00,REGULAR,0,51,0.0
2042,A013,R081,01-05-01,05-24-11,16:00:00,RECOVR,0,51,0.0
2043,A013,R081,01-05-01,05-24-11,20:00:00,AUD,0,51,0.0
2044,A013,R081,01-05-01,05-25-11,00:00:00,REGULAR,0,51,0.0
2045,A013,R081,01-05-01,05-25-11,04:00:00,REGULAR,0,51,0.0
2046,A013,R081,01-05-01,05-25-11,04:00:00,RECOVR,0,51,0.0
2047,A013,R081,01-05-01,05-25-11,08:00:00,AUD,0,51,0.0
2048,A013,R081,01-05-01,05-25-11,12:00:00,REGULAR,0,51,0.0
2049,A013,R081,01-05-01,05-25-11,16:00:00,REGULAR,0,51,0.0
2050,A013,R081,01-05-01,05-25-11,20:00:00,REGULAR,0,51,0.0
2051,A013,R081,01-05-01,05-26-11,00:00:00,REGULAR,0,51,0.0
2052,A013,R081,01-05-01,05-26-11,04:00:00,REGULAR,0,51,0.0
2053,A013,R081,01-05-01,05-26-11,08:00:00,REGULAR,0,51,0.0
2054,A013,R081,01-05-01,05-26-11,12:00:00,REGULAR,0,51,0.0
2055,A013,R081,01-05-01,05-26-11,12:11:02,DOOR,0,51,0.0
2056,A013,R081,01-05-01,05-26-11,12:57:56,OPEN,0,53,2.0
2057,A013,R081,01-05-01,05-26-11,12:58:31,DOOR,0,53,0.0
2058,A013,R081,01-05-01,05-26-11,16:00:00,OPEN,0,54,1.0
2059,A013,R081,01-05-01,05-26-11,20:00:00,DOOR,0,54,0.0
2060,A013,R081,01-05-01,05-27-11,00:00:00,REGULAR,0,54,0.0
2061,A013,R081,01-05-01,05-27-11,04:00:00,REGULAR,0,54,0.0
2062,A013,R081,01-05-01,05-27-11,08:00:00,REGULAR,0,54,0.0
2063,A013,R081,01-05-01,05-27-11,12:00:00,REGULAR,0,54,0.0
2064,A013,R081,01-05-01,05-27-11,16:00:00,REGULAR,0,54,0.0
2065,A013,R081,01-05-01,05-27-11,20:00:00,REGULAR,0,54,0.0
2066,A014,R081,02-00-00,05-21-11,00:00:00,REGULAR,3717280,1199166,1199112.0
2067,A014,R081,02-00-00,05-21-11,04:00:00,REGULAR,3717467,1199171,5.0
2068,A014,R081,02-00-00,05-21-11,08:00:00,REGULAR,3717522,1199210,39.0
2069,A014,R081,02-00-00,05-21-11,12:00:00,REGULAR,3717647,1199272,62.0
2070,A014,R081,02-00-00,05-21-11,16:00:00,REGULAR,3717943,1199372,100.0
2071,A014,R081,02-00-00,05-21-11,20:00:00,REGULAR,3718411,1199517,145.0
2072,A014,R081,02-00-00,05-22-11,00:00:00,REGULAR,3718957,1199574,57.0
2073,A014,R081,02-00-00,05-22-11,04:00:00,REGULAR,3719156,1199596,22.0
2074,A014,R081,02-00-00,05-22-11,08:00:00,REGULAR,3719196,1199618,22.0
2075,A014,R081,02-00-00,05-22-11,12:00:00,REGULAR,3719301,1199690,72.0
2076,A014,R081,02-00-00,05-22-11,16:00:00,REGULAR,3719526,1199790,100.0
2077,A014,R081,02-00-00,05-22-11,20:00:00,REGULAR,3719979,1199853,63.0
2078,A014,R081,02-00-00,05-23-11,00:00:00,REGULAR,3720362,1199888,35.0
2079,A014,R081,02-00-00,05-23-11,04:00:00,REGULAR,3720418,1199894,6.0
2080,A014,R081,02-00-00,05-23-11,08:00:00,REGULAR,3720479,1199983,89.0
2081,A014,R081,02-00-00,05-23-11,12:00:00,REGULAR,3720677,1200236,253.0
2082,A014,R081,02-00-00,05-23-11,16:00:00,REGULAR,3721040,1200331,95.0
2083,A014,R081,02-00-00,05-23-11,20:00:00,REGULAR,3721896,1200442,111.0
2084,A014,R081,02-00-00,05-24-11,00:00:00,REGULAR,3722352,1200481,39.0
2085,A014,R081,02-00-00,05-24-11,04:00:00,REGULAR,3722424,1200486,5.0
2086,A014,R081,02-00-00,05-24-11,08:00:00,REGULAR,3722494,1200610,124.0
2087,A014,R081,02-00-00,05-24-11,12:00:00,REGULAR,3722698,1200877,267.0
2088,A014,R081,02-00-00,05-24-11,16:00:00,RECOVR,3723047,1200966,89.0
2089,A014,R081,02-00-00,05-24-11,20:00:00,AUD,3723865,1201109,143.0
2090,A014,R081,02-00-00,05-25-11,00:00:00,REGULAR,3724442,1201148,39.0
2091,A014,R081,02-00-00,05-25-11,04:00:00,REGULAR,3724556,1201153,5.0
2092,A014,R081,02-00-00,05-25-11,08:00:00,REGULAR,3724614,1201287,134.0
2093,A014,R081,02-00-00,05-25-11,12:00:00,REGULAR,3724807,1201551,264.0
2094,A014,R081,02-00-00,05-25-11,16:00:00,REGULAR,3725204,1201682,131.0
2095,A014,R081,02-00-00,05-25-11,20:00:00,REGULAR,3726086,1201763,81.0
2096,A014,R081,02-00-00,05-26-11,00:00:00,REGULAR,3726672,1201798,35.0
2097,A014,R081,02-00-00,05-26-11,04:00:00,REGULAR,3726768,1201802,4.0
2098,A014,R081,02-00-00,05-26-11,08:00:00,REGULAR,3726830,1201918,116.0
2099,A014,R081,02-00-00,05-26-11,09:00:54,DOOR,3726884,1202031,113.0
2100,A014,R081,02-00-00,05-26-11,09:01:00,OPEN,3726884,1202031,0.0
2101,A014,R081,02-00-00,05-26-11,09:21:59,DOOR,3726884,1202031,0.0
2102,A014,R081,02-00-00,05-26-11,09:22:01,OPEN,3726884,1202031,0.0
2103,A014,R081,02-00-00,05-26-11,09:22:11,DOOR,3726884,1202031,0.0
2104,A014,R081,02-00-00,05-26-11,12:00:00,OPEN,3727021,1202180,149.0
2105,A014,R081,02-00-00,05-26-11,16:00:00,DOOR,3727389,1202292,112.0
2106,A014,R081,02-00-00,05-26-11,20:00:00,REGULAR,3728223,1202438,146.0
2107,A014,R081,02-00-00,05-27-11,00:00:00,REGULAR,3728829,1202481,43.0
2108,A014,R081,02-00-00,05-27-11,04:00:00,REGULAR,3728976,1202488,7.0
2109,A014,R081,02-00-00,05-27-11,08:00:00,REGULAR,3729033,1202597,109.0
2110,A014,R081,02-00-00,05-27-11,12:00:00,REGULAR,3729227,1202846,249.0
2111,A014,R081,02-00-00,05-27-11,16:00:00,REGULAR,3729784,1202976,130.0
2112,A014,R081,02-00-00,05-27-11,20:00:00,REGULAR,3730464,1203098,122.0
2113,A014,R081,02-00-01,05-21-11,00:00:00,REGULAR,3623433,1761259,558161.0
2114,A014,R081,02-00-01,05-21-11,04:00:00,REGULAR,3623551,1761277,18.0
2115,A014,R081,02-00-01,05-21-11,08:00:00,REGULAR,3623579,1761301,24.0
2116,A014,R081,02-00-01,05-21-11,12:00:00,REGULAR,3623655,1761378,77.0
2117,A014,R081,02-00-01,05-21-11,16:00:00,REGULAR,3623835,1761496,118.0
2118,A014,R081,02-00-01,05-21-11,20:00:00,REGULAR,3624178,1761634,138.0
2119,A014,R081,02-00-01,05-22-11,00:00:00,REGULAR,3624580,1761690,56.0
2120,A014,R081,02-00-01,05-22-11,04:00:00,REGULAR,3624690,1761714,24.0
2121,A014,R081,02-00-01,05-22-11,08:00:00,REGULAR,3624718,1761732,18.0
2122,A014,R081,02-00-01,05-22-11,12:00:00,REGULAR,3624784,1761796,64.0
2123,A014,R081,02-00-01,05-22-11,16:00:00,REGULAR,3624927,1761910,114.0
2124,A014,R081,02-00-01,05-22-11,20:00:00,REGULAR,3625243,1762023,113.0
2125,A014,R081,02-00-01,05-23-11,00:00:00,REGULAR,3625518,1762072,49.0
2126,A014,R081,02-00-01,05-23-11,04:00:00,REGULAR,3625576,1762077,5.0
2127,A014,R081,02-00-01,05-23-11,08:00:00,REGULAR,3625608,1762145,68.0
2128,A014,R081,02-00-01,05-23-11,12:00:00,REGULAR,3625702,1762394,249.0
2129,A014,R081,02-00-01,05-23-11,16:00:00,REGULAR,3625926,1762511,117.0
2130,A014,R081,02-00-01,05-23-11,20:00:00,REGULAR,3626543,1762668,157.0
2131,A014,R081,02-00-01,05-24-11,00:00:00,REGULAR,3626848,1762723,55.0
2132,A014,R081,02-00-01,05-24-11,04:00:00,REGULAR,3626898,1762728,5.0
2133,A014,R081,02-00-01,05-24-11,08:00:00,REGULAR,3626933,1762823,95.0
2134,A014,R081,02-00-01,05-24-11,12:00:00,REGULAR,3627041,1763089,266.0
2135,A014,R081,02-00-01,05-24-11,16:00:00,RECOVR,3627254,1763208,119.0
2136,A014,R081,02-00-01,05-24-11,20:00:00,AUD,3627873,1763354,146.0
2137,A014,R081,02-00-01,05-25-11,00:00:00,REGULAR,3628256,1763407,53.0
2138,A014,R081,02-00-01,05-25-11,04:00:00,REGULAR,3628311,1763410,3.0
2139,A014,R081,02-00-01,05-25-11,08:00:00,REGULAR,3628343,1763520,110.0
2140,A014,R081,02-00-01,05-25-11,12:00:00,REGULAR,3628445,1763760,240.0
2141,A014,R081,02-00-01,05-25-11,16:00:00,REGULAR,3628700,1763915,155.0
2142,A014,R081,02-00-01,05-25-11,20:00:00,REGULAR,3629413,1764070,155.0
2143,A014,R081,02-00-01,05-26-11,00:00:00,REGULAR,3629808,1764111,41.0
2144,A014,R081,02-00-01,05-26-11,04:00:00,REGULAR,3629863,1764119,8.0
2145,A014,R081,02-00-01,05-26-11,08:00:00,REGULAR,3629891,1764228,109.0
2146,A014,R081,02-00-01,05-26-11,09:27:31,DOOR,3629932,1764409,181.0
2147,A014,R081,02-00-01,05-26-11,09:27:37,OPEN,3629932,1764409,0.0
2148,A014,R081,02-00-01,05-26-11,09:29:19,DOOR,3629932,1764409,0.0
2149,A014,R081,02-00-01,05-26-11,09:43:37,OPEN,3629932,1764409,0.0
2150,A014,R081,02-00-01,05-26-11,09:43:53,DOOR,3629932,1764409,0.0
2151,A014,R081,02-00-01,05-26-11,09:44:03,OPEN,3629932,1764409,0.0
2152,A014,R081,02-00-01,05-26-11,09:45:40,DOOR,3629932,1764409,0.0
2153,A014,R081,02-00-01,05-26-11,09:45:47,DOOR,3629932,1764409,0.0
2154,A014,R081,02-00-01,05-26-11,09:46:12,OPEN,3629932,1764409,0.0
2155,A014,R081,02-00-01,05-26-11,09:46:20,DOOR,3629932,1764409,0.0
2156,A014,R081,02-00-01,05-26-11,09:50:06,OPEN,3629938,1764418,9.0
2157,A014,R081,02-00-01,05-26-11,12:00:00,DOOR,3630001,1764529,111.0
2158,A014,R081,02-00-01,05-26-11,16:00:00,OPEN,3630237,1764679,150.0
2159,A014,R081,02-00-01,05-26-11,20:00:00,DOOR,3630858,1764821,142.0
2160,A014,R081,02-00-01,05-27-11,00:00:00,OPEN,3631268,1764897,76.0
2161,A014,R081,02-00-01,05-27-11,04:00:00,REGULAR,3631348,1764907,10.0
2162,A014,R081,02-00-01,05-27-11,08:00:00,REGULAR,3631393,1764983,76.0
2163,A014,R081,02-00-01,05-27-11,12:00:00,REGULAR,3631504,1765228,245.0
2164,A014,R081,02-00-01,05-27-11,16:00:00,REGULAR,3631839,1765368,140.0
2165,A014,R081,02-00-01,05-27-11,20:00:00,REGULAR,3632303,1765525,157.0
2166,A014,R081,02-00-02,05-21-11,00:00:00,REGULAR,3426781,7092746,5327221.0
2167,A014,R081,02-00-02,05-21-11,04:00:00,REGULAR,3426866,7092783,37.0
2168,A014,R081,02-00-02,05-21-11,08:00:00,REGULAR,3426878,7092908,125.0
2169,A014,R081,02-00-02,05-21-11,12:00:00,REGULAR,3426937,7093196,288.0
2170,A014,R081,02-00-02,05-21-11,16:00:00,REGULAR,3427052,7093545,349.0
2171,A014,R081,02-00-02,05-21-11,20:00:00,REGULAR,3427313,7093920,375.0
2172,A014,R081,02-00-02,05-22-11,00:00:00,REGULAR,3427614,7094069,149.0
2173,A014,R081,02-00-02,05-22-11,04:00:00,REGULAR,3427693,7094105,36.0
2174,A014,R081,02-00-02,05-22-11,08:00:00,REGULAR,3427709,7094167,62.0
2175,A014,R081,02-00-02,05-22-11,12:00:00,REGULAR,3427746,7094369,202.0
2176,A014,R081,02-00-02,05-22-11,16:00:00,REGULAR,3427846,7094731,362.0
2177,A014,R081,02-00-02,05-22-11,20:00:00,REGULAR,3428076,7094988,257.0
2178,A014,R081,02-00-02,05-23-11,00:00:00,REGULAR,3428308,7095087,99.0
2179,A014,R081,02-00-02,05-23-11,04:00:00,REGULAR,3428352,7095099,12.0
2180,A014,R081,02-00-02,05-23-11,08:00:00,REGULAR,3428362,7095315,216.0
2181,A014,R081,02-00-02,05-23-11,12:00:00,REGULAR,3428406,7095964,649.0
2182,A014,R081,02-00-02,05-23-11,16:00:00,REGULAR,3428560,7096242,278.0
2183,A014,R081,02-00-02,05-23-11,20:00:00,REGULAR,3429034,7096555,313.0
2184,A014,R081,02-00-02,05-24-11,00:00:00,REGULAR,3429250,7096684,129.0
2185,A014,R081,02-00-02,05-24-11,04:00:00,REGULAR,3429289,7096699,15.0
2186,A014,R081,02-00-02,05-24-11,08:00:00,REGULAR,3429312,7096935,236.0
2187,A014,R081,02-00-02,05-24-11,12:00:00,REGULAR,3429392,7097592,657.0
2188,A014,R081,02-00-02,05-24-11,16:00:00,RECOVR,3429550,7097906,314.0
2189,A014,R081,02-00-02,05-24-11,20:00:00,AUD,3430037,7098313,407.0
2190,A014,R081,02-00-02,05-25-11,00:00:00,REGULAR,3430348,7098437,124.0
2191,A014,R081,02-00-02,05-25-11,04:00:00,REGULAR,3430391,7098454,17.0
2192,A014,R081,02-00-02,05-25-11,08:00:00,REGULAR,3430406,7098724,270.0
2193,A014,R081,02-00-02,05-25-11,12:00:00,REGULAR,3430478,7099385,661.0
2194,A014,R081,02-00-02,05-25-11,14:31:32,DOOR,3430542,7099674,289.0
2195,A014,R081,02-00-02,05-25-11,14:33:02,OPEN,3430542,7099674,0.0
2196,A014,R081,02-00-02,05-25-11,16:00:00,DOOR,3430649,7099814,140.0
